SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2017-2018,23,MAINE,ME,Maine Department of Education,01,LEA Administrative Support Staff,713.70,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,LEA Administrators,639.30,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,Librarians/media specialists,194.80,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,Library/Media Support Staff,304.00,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,Missing,,Category Set A,Not reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,Paraprofessionals/Instructional Aides,6170.80,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,Pre-kindergarten Teachers,294.69,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,School Administrative Support Staff,1433.10,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,School administrators,955.90,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,School Counselors,0.00,Category Set A,Imputation
2017-2018,23,MAINE,ME,Maine Department of Education,01,Secondary School Counselors,257.30,Category Set A,Imputation
2017-2018,23,MAINE,ME,Maine Department of Education,01,Secondary Teachers,4431.20,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,Student Support Services Staff,4248.60,Category Set A,Reported
2017-2018,23,MAINE,ME,Maine Department of Education,01,Guidance Counselors,565.90,Derived - Major Staffing Category,Derived
2017-2018,23,MAINE,ME,Maine Department of Education,01,LEA Staff,1868.40,Derived - Major Staffing Category,Derived
2017-2018,23,MAINE,ME,Maine Department of Education,01,Other Staff,5481.50,Derived - Major Staffing Category,Derived
2017-2018,23,MAINE,ME,Maine Department of Education,01,School Staff,13307.20,Derived - Major Staffing Category,Derived
2017-2018,23,MAINE,ME,Maine Department of Education,01,Teachers,14760.10,Derived - Major Staffing Category,Derived
2017-2018,23,MAINE,ME,Maine Department of Education,01,No Category Codes,35983.10,Education Unit Total,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,All Other Support Staff,19332.88,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Elementary School Counselors,1175.34,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Elementary Teachers,32410.23,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1997.89,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Kindergarten Teachers,3025.23,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Administrative Support Staff,1968.60,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Administrators,3739.58,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Librarians/media specialists,1161.83,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Library/Media Support Staff,322.14,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Missing,,Category Set A,Not reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Paraprofessionals/Instructional Aides,11434.27,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Pre-kindergarten Teachers,1221.70,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,School Administrative Support Staff,5674.85,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,School administrators,3612.21,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Secondary School Counselors,1240.02,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Secondary Teachers,23517.59,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Student Support Services Staff,6550.09,Category Set A,Reported
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Guidance Counselors,2415.36,Derived - Major Staffing Category,Derived
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Staff,7706.07,Derived - Major Staffing Category,Derived
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Other Staff,19332.88,Derived - Major Staffing Category,Derived
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,School Staff,28755.39,Derived - Major Staffing Category,Derived
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,Teachers,60174.75,Derived - Major Staffing Category,Derived
2017-2018,24,MARYLAND,MD,Maryland State Department of Education,01,No Category Codes,118384.5,Education Unit Total,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,All Other Support Staff,1809.31,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Elementary School Counselors,927.61,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Elementary Teachers,41916.81,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,469.41,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,4082.85,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2880.09,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Administrators,2640.30,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Librarians/media specialists,644.29,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,1346.05,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,26065.39,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1733.35,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,5414.58,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School administrators,5050.85,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Secondary School Counselors,1449.80,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Secondary Teachers,25648.10,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Student Support Services Staff,10647.83,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Ungraded Teachers,0.00,Category Set A,Reported
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Guidance Counselors,2377.41,Derived - Major Staffing Category,Derived
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Staff,5989.80,Derived - Major Staffing Category,Derived
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Other Staff,1809.31,Derived - Major Staffing Category,Derived
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Staff,49168.99,Derived - Major Staffing Category,Derived
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Teachers,73381.11,Derived - Major Staffing Category,Derived
2017-2018,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,No Category Codes,132726.6,Education Unit Total,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,All Other Support Staff,37724.98,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Elementary School Counselors,194.37,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Elementary Teachers,28465.86,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Instructional Coordinators and Supervisors to the Staff,1289.33,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Kindergarten Teachers,5124.01,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,LEA Administrative Support Staff,1149.02,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,LEA Administrators,4231.81,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Librarians/media specialists,437.27,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Library/Media Support Staff,635.82,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Missing,,Category Set A,Not reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Paraprofessionals/Instructional Aides,20410.20,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Pre-kindergarten Teachers,1685.65,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,School Administrative Support Staff,11150.03,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,School administrators,6740.67,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,School Counselors,294.46,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Secondary School Counselors,1602.86,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Secondary Teachers,32978.19,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Student Support Services Staff,14652.68,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Ungraded Teachers,16218.80,Category Set A,Reported
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Guidance Counselors,2091.69,Derived - Major Staffing Category,Derived
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,LEA Staff,6670.16,Derived - Major Staffing Category,Derived
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Other Staff,37724.98,Derived - Major Staffing Category,Derived
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,School Staff,54026.67,Derived - Major Staffing Category,Derived
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,Teachers,84472.51,Derived - Major Staffing Category,Derived
2017-2018,26,MICHIGAN,MI,MI Dept of Ed (MDE) & MI Center for Ed Perf and Info (CEPI),01,No Category Codes,184986.0,Education Unit Total,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,All Other Support Staff,12919.90,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Elementary School Counselors,223.22,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Elementary Teachers,25207.99,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2934.06,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Kindergarten Teachers,3408.53,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Administrative Support Staff,2083.88,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Administrators,2451.11,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Librarians/media specialists,537.42,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Library/Media Support Staff,677.82,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Missing,,Category Set A,Not reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Paraprofessionals/Instructional Aides,19975.02,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Pre-kindergarten Teachers,2199.64,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,School Administrative Support Staff,3898.40,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,School administrators,2571.53,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Secondary School Counselors,1099.97,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Secondary Teachers,24496.77,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Student Support Services Staff,14402.43,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Ungraded Teachers,1946.90,Category Set A,Reported
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Guidance Counselors,1323.19,Derived - Major Staffing Category,Derived
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Staff,7469.05,Derived - Major Staffing Category,Derived
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Other Staff,12919.90,Derived - Major Staffing Category,Derived
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,School Staff,42062.62,Derived - Major Staffing Category,Derived
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,Teachers,57259.83,Derived - Major Staffing Category,Derived
2017-2018,27,MINNESOTA,MN,Minnesota Department of Education,01,No Category Codes,121034.6,Education Unit Total,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,All Other Support Staff,14198.31,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary School Counselors,498.04,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary Teachers,12545.20,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,669.75,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1774.56,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2076.69,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrators,1011.77,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Librarians/media specialists,766.10,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,83.89,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,8264.57,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,474.95,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,2484.15,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School administrators,2043.60,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-submission edit
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary School Counselors,574.33,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary Teachers,13116.53,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Student Support Services Staff,3225.34,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Ungraded Teachers,3713.27,Category Set A,Reported
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Guidance Counselors,1072.37,Derived - Major Staffing Category,Derived
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Staff,3758.21,Derived - Major Staffing Category,Derived
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Other Staff,14198.31,Derived - Major Staffing Category,Derived
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Staff,16867.65,Derived - Major Staffing Category,Derived
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Teachers,31624.51,Derived - Major Staffing Category,Derived
2017-2018,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,No Category Codes,67521.05,Education Unit Total,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,All Other Support Staff,20908.90,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary School Counselors,1140.17,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary Teachers,29254.35,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,1448.71,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Kindergarten Teachers,4224.72,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrative Support Staff,6199.68,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrators,897.61,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Librarians/media specialists,1383.34,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Library/Media Support Staff,79.20,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Missing,,Category Set A,Not reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Paraprofessionals/Instructional Aides,14304.57,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Pre-kindergarten Teachers,2246.03,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Administrative Support Staff,250.13,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School administrators,3379.25,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Counselors,985.05,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary School Counselors,580.75,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary Teachers,32771.19,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Student Support Services Staff,5725.23,Category Set A,Reported
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Guidance Counselors,2705.97,Derived - Major Staffing Category,Derived
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Staff,8546.00,Derived - Major Staffing Category,Derived
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Other Staff,20908.90,Derived - Major Staffing Category,Derived
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Staff,25121.72,Derived - Major Staffing Category,Derived
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Teachers,68496.29,Derived - Major Staffing Category,Derived
2017-2018,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,No Category Codes,125778.9,Education Unit Total,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,All Other Support Staff,3749.02,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary School Counselors,314.45,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary Teachers,6286.09,Category Set A,Imputation
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,207.57,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Kindergarten Teachers,785.00,Category Set A,Imputation
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrative Support Staff,687.01,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrators,483.30,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Librarians/media specialists,375.05,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Library/Media Support Staff,,Category Set A,Missing
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Missing,,Category Set A,Not reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Paraprofessionals/Instructional Aides,2716.79,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Pre-kindergarten Teachers,311.89,Category Set A,Imputation
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,School Administrative Support Staff,734.43,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,School administrators,527.29,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,School Counselors,0.00,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary School Counselors,163.49,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary Teachers,3097.46,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Student Support Services Staff,749.44,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Ungraded Teachers,34.96,Category Set A,Reported
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Guidance Counselors,477.94,Derived - Major Staffing Category,Derived
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Staff,1377.88,Derived - Major Staffing Category,Derived
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Other Staff,3749.02,Derived - Major Staffing Category,Derived
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,School Staff,5103.00,Derived - Major Staffing Category,Derived
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,Teachers,10515.40,Derived - Major Staffing Category,Derived
2017-2018,30,MONTANA,MT,Montana Office of Public Instruction,01,No Category Codes,21223.24,Education Unit Total,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,All Other Support Staff,8935.52,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary School Counselors,434.88,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary Teachers,12898.09,Category Set A,Imputation
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Instructional Coordinators and Supervisors to the Staff,766.81,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Kindergarten Teachers,1609.07,Category Set A,Imputation
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrative Support Staff,1302.14,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrators,673.10,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Librarians/media specialists,539.83,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Library/Media Support Staff,427.09,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Missing,,Category Set A,Not reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Paraprofessionals/Instructional Aides,6544.21,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Pre-kindergarten Teachers,814.12,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,School Administrative Support Staff,1483.39,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,School administrators,1093.98,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary School Counselors,406.78,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary Teachers,8449.98,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Student Support Services Staff,1633.23,Category Set A,Reported
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Guidance Counselors,841.66,Derived - Major Staffing Category,Derived
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Staff,2742.05,Derived - Major Staffing Category,Derived
