SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Instructional Coordinators and Supervisors to the Staff,5334.52,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Kindergarten Teachers,4298.67,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,LEA Administrative Support Staff,726.37,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,LEA Administrators,658.21,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,LEA Staff,6719.10,Derived - Major Staffing Category,Derived
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Librarians/media specialists,596.54,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Library/Media Support Staff,1159.88,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,No Category Codes,148729.9,Education Unit Total,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Other Staff,38507.84,Derived - Major Staffing Category,Derived
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Paraprofessionals/Instructional Aides,17878.39,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Pre-kindergarten Teachers,400.83,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,School Administrative Support Staff,6874.71,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,School Psychologists,659.58,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,School Staff,39626.17,Derived - Major Staffing Category,Derived
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,School administrators,3520.72,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Secondary School Counselors,1568.20,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Secondary Teachers,29673.03,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Student Support Services Staff (w/o Psychology),8936.35,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Teachers,61711.79,Derived - Major Staffing Category,Derived
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,All Other Support Staff,11041.90,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Elementary Teachers,10455.58,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Guidance Counselors,1188.90,Derived - Major Staffing Category,Derived
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1228.34,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Kindergarten Teachers,7477.13,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,LEA Administrative Support Staff,1460.60,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,LEA Administrators,469.30,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,LEA Staff,3158.24,Derived - Major Staffing Category,Derived
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Librarians/media specialists,618.14,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Library/Media Support Staff,634.10,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,No Category Codes,72547.94,Education Unit Total,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Other Staff,11041.90,Derived - Major Staffing Category,Derived
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Paraprofessionals/Instructional Aides,10332.70,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Pre-kindergarten Teachers,1005.34,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,School Administrative Support Staff,2187.80,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,School Counselors,1188.90,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,School Psychologists,416.42,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,School Staff,20555.82,Derived - Major Staffing Category,Derived
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,School administrators,2028.16,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Secondary Teachers,17665.03,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Student Support Services Staff (w/o Psychology),4338.50,Category Set A,Reported
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Teachers,36603.08,Derived - Major Staffing Category,Derived
2019-2020,20,KANSAS,KS,Kansas State Department of Education,01,Ungraded Teachers,,Category Set A,Not reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,All Other Support Staff,23063.68,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Elementary Teachers,21488.33,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Guidance Counselors,1729.10,Derived - Major Staffing Category,Derived
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1775.60,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Kindergarten Teachers,2083.15,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,LEA Administrative Support Staff,2347.39,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,LEA Administrators,992.27,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,LEA Staff,5115.26,Derived - Major Staffing Category,Derived
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Librarians/media specialists,1023.54,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Library/Media Support Staff,174.60,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,No Category Codes,98882.02,Education Unit Total,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Other Staff,23063.68,Derived - Major Staffing Category,Derived
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Paraprofessionals/Instructional Aides,13074.05,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Pre-kindergarten Teachers,1136.03,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,School Administrative Support Staff,5427.92,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,School Counselors,1729.10,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,School Psychologists,438.00,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,School Staff,26750.99,Derived - Major Staffing Category,Derived
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,School administrators,3592.13,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Secondary Teachers,10034.58,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Student Support Services Staff (w/o Psychology),3020.75,Category Set A,Reported
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Teachers,42222.99,Derived - Major Staffing Category,Derived
2019-2020,21,KENTUCKY,KY,Kentucky Department of Education,01,Ungraded Teachers,7480.90,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,All Other Support Staff,13865.78,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Elementary Teachers,22625.97,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Guidance Counselors,1622.60,Derived - Major Staffing Category,Derived
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1778.49,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Kindergarten Teachers,2288.71,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,LEA Administrative Support Staff,458.16,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,LEA Administrators,100.32,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,LEA Staff,2336.97,Derived - Major Staffing Category,Derived
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Librarians/media specialists,956.95,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Library/Media Support Staff,179.45,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,No Category Codes,79255.00,Education Unit Total,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Other Staff,13865.78,Derived - Major Staffing Category,Derived
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Paraprofessionals/Instructional Aides,11509.96,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Pre-kindergarten Teachers,1335.59,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,School Administrative Support Staff,3375.94,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,School Counselors,1622.60,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,School Psychologists,222.86,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,School Staff,22840.67,Derived - Major Staffing Category,Derived
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,School administrators,3307.66,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Secondary Teachers,12338.71,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Student Support Services Staff (w/o Psychology),3287.85,Category Set A,Reported
2019-2020,22,LOUISIANA,LA,Louisiana Department of Education,01,Teachers,38588.98,Derived - Major Staffing Category,Derived
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,All Other Support Staff,2166.40,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Elementary School Counselors,948.50,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Elementary Teachers,42542.04,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Guidance Counselors,2462.84,Derived - Major Staffing Category,Derived
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,532.84,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,4202.15,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2985.65,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Administrators,2757.39,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Staff,6275.88,Derived - Major Staffing Category,Derived
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Librarians/media specialists,616.11,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,1391.10,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,No Category Codes,137601.6,Education Unit Total,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Other Staff,2166.40,Derived - Major Staffing Category,Derived
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,26922.62,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1942.36,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,5280.85,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Psychologists,1317.72,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Staff,51544.30,Derived - Major Staffing Category,Derived
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School administrators,5531.66,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Secondary School Counselors,1514.34,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Secondary Teachers,26465.64,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),10484.24,Category Set A,Reported
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Teachers,75152.19,Derived - Major Staffing Category,Derived
2019-2020,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Ungraded Teachers,0.00,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,All Other Support Staff,19418.54,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Elementary School Counselors,1256.16,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Elementary Teachers,32288.17,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Guidance Counselors,2553.92,Derived - Major Staffing Category,Derived
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2167.30,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Kindergarten Teachers,3080.52,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Administrative Support Staff,1918.70,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Administrators,4100.38,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Staff,8186.38,Derived - Major Staffing Category,Derived
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Librarians/media specialists,1149.83,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Library/Media Support Staff,286.41,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,No Category Codes,121157.9,Education Unit Total,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Other Staff,19418.54,Derived - Major Staffing Category,Derived
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Paraprofessionals/Instructional Aides,11950.19,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Pre-kindergarten Teachers,1489.61,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,School Administrative Support Staff,5631.38,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,School Psychologists,792.46,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,School Staff,29514.47,Derived - Major Staffing Category,Derived
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,School administrators,3669.29,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Secondary School Counselors,1297.76,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Secondary Teachers,24626.28,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Student Support Services Staff (w/o Psychology),6034.91,Category Set A,Reported
2019-2020,24,MARYLAND,MD,Maryland State Department of Education,01,Teachers,61484.58,Derived - Major Staffing Category,Derived
2019-2020,23,MAINE,ME,Maine Department of Education,01,All Other Support Staff,5382.70,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,23,MAINE,ME,Maine Department of Education,01,Elementary Teachers,8901.18,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Guidance Counselors,583.20,Derived - Major Staffing Category,Derived
2019-2020,23,MAINE,ME,Maine Department of Education,01,Instructional Coordinators and Supervisors to the Staff,624.60,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Kindergarten Teachers,1094.19,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,LEA Administrative Support Staff,699.60,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,LEA Administrators,676.90,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,LEA Staff,2001.10,Derived - Major Staffing Category,Derived
2019-2020,23,MAINE,ME,Maine Department of Education,01,Librarians/media specialists,186.70,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Library/Media Support Staff,306.60,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,No Category Codes,36566.78,Education Unit Total,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Other Staff,5382.70,Derived - Major Staffing Category,Derived
2019-2020,23,MAINE,ME,Maine Department of Education,01,Paraprofessionals/Instructional Aides,6600.80,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Pre-kindergarten Teachers,362.23,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,School Administrative Support Staff,1327.30,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,School Counselors,583.20,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,School Psychologists,500.40,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,School Staff,13773.30,Derived - Major Staffing Category,Derived
2019-2020,23,MAINE,ME,Maine Department of Education,01,School administrators,982.40,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,23,MAINE,ME,Maine Department of Education,01,Secondary Teachers,4468.88,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Student Support Services Staff (w/o Psychology),3869.10,Category Set A,Reported
2019-2020,23,MAINE,ME,Maine Department of Education,01,Teachers,14826.48,Derived - Major Staffing Category,Derived
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,All Other Support Staff,40217.51,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Elementary School Counselors,256.10,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Elementary Teachers,28525.00,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Guidance Counselors,2230.84,Derived - Major Staffing Category,Derived
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1299.88,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Kindergarten Teachers,5245.94,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,LEA Administrative Support Staff,1128.86,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,LEA Administrators,4424.17,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,LEA Staff,6852.91,Derived - Major Staffing Category,Derived
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Librarians/media specialists,509.44,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Library/Media Support Staff,852.05,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,No Category Codes,191891.0,Education Unit Total,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Other Staff,40217.51,Derived - Major Staffing Category,Derived
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Paraprofessionals/Instructional Aides,21159.87,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Pre-kindergarten Teachers,1761.07,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,School Administrative Support Staff,11713.83,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,School Counselors,296.21,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,School Psychologists,983.13,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,School Staff,57751.78,Derived - Major Staffing Category,Derived
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,School administrators,6982.62,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Secondary School Counselors,1678.53,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Secondary Teachers,32820.92,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Student Support Services Staff (w/o Psychology),15550.84,Category Set A,Reported
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Teachers,84837.94,Derived - Major Staffing Category,Derived
2019-2020,26,MICHIGAN,MI,Michigan Department of Education,01,Ungraded Teachers,16485.01,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,All Other Support Staff,13575.38,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Elementary School Counselors,268.96,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Elementary Teachers,24738.63,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Guidance Counselors,1418.72,Derived - Major Staffing Category,Derived
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2991.04,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Kindergarten Teachers,3413.05,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Administrative Support Staff,2231.03,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Administrators,2557.61,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Staff,7779.68,Derived - Major Staffing Category,Derived
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Librarians/media specialists,482.77,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Library/Media Support Staff,675.08,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,No Category Codes,122018.2,Education Unit Total,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Other Staff,13575.38,Derived - Major Staffing Category,Derived
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Paraprofessionals/Instructional Aides,20763.95,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Pre-kindergarten Teachers,2382.44,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,School Administrative Support Staff,3859.11,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,School Psychologists,767.98,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,School Staff,43613.97,Derived - Major Staffing Category,Derived
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,School administrators,2611.67,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Secondary School Counselors,1149.76,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Secondary Teachers,22887.56,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Student Support Services Staff (w/o Psychology),14453.41,Category Set A,Reported
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Teachers,55630.45,Derived - Major Staffing Category,Derived
2019-2020,27,MINNESOTA,MN,Minnesota Department of Education,01,Ungraded Teachers,2208.77,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,All Other Support Staff,19576.83,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary School Counselors,1126.92,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary Teachers,29237.83,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Guidance Counselors,2706.32,Derived - Major Staffing Category,Derived
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,1524.56,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Kindergarten Teachers,4236.66,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrative Support Staff,5490.82,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrators,904.00,Category Set A,Reported
2019-2020,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Staff,7919.38,Derived - Major Staffing Category,Derived
