SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,No Category Codes,50112.76,Education Unit Total,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,All Other Support Staff,4301.60,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary School Counselors,512.50,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary Teachers,8830.80,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Instructional Coordinators and Supervisors to the Staff,281.80,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Kindergarten Teachers,694.20,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrative Support Staff,753.53,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrators,804.29,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Librarians/media specialists,319.80,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Library/Media Support Staff,192.80,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Missing,,Category Set A,Not reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Paraprofessionals/Instructional Aides,5278.00,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Pre-kindergarten Teachers,232.40,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Administrative Support Staff,1224.60,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School administrators,966.00,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Counselors,0.00,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Psychologists,233.82,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary School Counselors,360.10,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary Teachers,4737.00,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Student Support Services Staff (w/o Psychology),1460.28,Category Set A,Reported
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Guidance Counselors,872.60,Derived - Major Staffing Category,Derived
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Staff,1839.62,Derived - Major Staffing Category,Derived
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Other Staff,4301.60,Derived - Major Staffing Category,Derived
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Staff,9675.30,Derived - Major Staffing Category,Derived
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Teachers,14494.40,Derived - Major Staffing Category,Derived
2023-2024,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,No Category Codes,31183.52,Education Unit Total,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,All Other Support Staff,39107.13,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary School Counselors,0.00,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary Teachers,54223.08,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,4463.27,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,2820.41,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,5643.23,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrators,1551.95,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Librarians/media specialists,1159.60,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,0.00,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,44469.95,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,5036.03,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,9718.59,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School administrators,5582.52,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Counselors,4666.17,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Psychologists,2111.27,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary School Counselors,0.00,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary Teachers,36763.17,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),12893.27,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Ungraded Teachers,19188.71,Category Set A,Reported
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Guidance Counselors,4666.17,Derived - Major Staffing Category,Derived
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Staff,11658.45,Derived - Major Staffing Category,Derived
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Other Staff,39107.13,Derived - Major Staffing Category,Derived
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Staff,75935.20,Derived - Major Staffing Category,Derived
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Teachers,118031.40,Derived - Major Staffing Category,Derived
2023-2024,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,No Category Codes,249398.35,Education Unit Total,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,All Other Support Staff,2934.66,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary School Counselors,272.73,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary Teachers,7536.62,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Instructional Coordinators and Supervisors to the Staff,269.75,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Kindergarten Teachers,1056.92,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrative Support Staff,32.92,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrators,178.91,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Librarians/media specialists,196.43,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Library/Media Support Staff,130.46,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Missing,,Category Set A,Not reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Paraprofessionals/Instructional Aides,4491.27,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Pre-kindergarten Teachers,653.19,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Administrative Support Staff,2050.45,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School administrators,1209.62,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Counselors,7.00,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Psychologists,35.17,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary School Counselors,429.13,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary Teachers,8407.77,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Student Support Services Staff (w/o Psychology),2107.67,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Ungraded Teachers,3941.20,Category Set A,Reported
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Guidance Counselors,708.86,Derived - Major Staffing Category,Derived
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Staff,481.58,Derived - Major Staffing Category,Derived
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Other Staff,2934.66,Derived - Major Staffing Category,Derived
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Staff,10221.07,Derived - Major Staffing Category,Derived
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Teachers,21595.70,Derived - Major Staffing Category,Derived
2023-2024,35,NEW MEXICO,NM,New Mexico Public Education Department,01,No Category Codes,35941.87,Education Unit Total,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,All Other Support Staff,66118.90,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary Teachers,101484.67,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Instructional Coordinators and Supervisors to the Staff,7388.92,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Kindergarten Teachers,13075.92,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrative Support Staff,24986.50,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrators,4225.86,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Librarians/media specialists,1561.42,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Library/Media Support Staff,1179.50,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Missing,,Category Set A,Not reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Paraprofessionals/Instructional Aides,78554.20,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Pre-kindergarten Teachers,1366.92,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Administrative Support Staff,3199.98,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School administrators,10551.08,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Counselors,8068.24,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Psychologists,4651.00,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary Teachers,99107.60,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Student Support Services Staff (w/o Psychology),14517.15,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Ungraded Teachers,2486.52,Category Set A,Reported
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Guidance Counselors,8068.24,Derived - Major Staffing Category,Derived
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Staff,36601.28,Derived - Major Staffing Category,Derived
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Other Staff,66118.90,Derived - Major Staffing Category,Derived
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Staff,114214.33,Derived - Major Staffing Category,Derived
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Teachers,217521.63,Derived - Major Staffing Category,Derived
2023-2024,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,No Category Codes,442524.36,Education Unit Total,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,All Other Support Staff,31184.26,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary School Counselors,1993.08,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary Teachers,61447.05,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1354.45,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Kindergarten Teachers,6959.97,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrative Support Staff,6174.41,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrators,2045.81,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Librarians/media specialists,1951.35,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Library/Media Support Staff,174.65,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Missing,,Category Set A,Not reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Paraprofessionals/Instructional Aides,22706.43,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Pre-kindergarten Teachers,2127.21,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Administrative Support Staff,7063.27,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School administrators,6495.64,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Counselors,140.03,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Psychologists,789.67,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary School Counselors,2410.25,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary Teachers,29534.62,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Student Support Services Staff (w/o Psychology),12780.95,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Ungraded Teachers,925.28,Category Set A,Reported
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Guidance Counselors,4543.36,Derived - Major Staffing Category,Derived
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Staff,9574.67,Derived - Major Staffing Category,Derived
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Other Staff,31184.26,Derived - Major Staffing Category,Derived
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Staff,51961.96,Derived - Major Staffing Category,Derived
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Teachers,100994.13,Derived - Major Staffing Category,Derived
2023-2024,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,No Category Codes,198258.38,Education Unit Total,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,All Other Support Staff,2764.35,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary School Counselors,0.00,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary Teachers,5678.36,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,272.09,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Kindergarten Teachers,620.17,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrative Support Staff,362.87,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrators,555.74,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Librarians/media specialists,175.54,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Library/Media Support Staff,176.86,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Missing,,Category Set A,Not reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Paraprofessionals/Instructional Aides,3401.79,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Pre-kindergarten Teachers,171.04,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Administrative Support Staff,614.49,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School administrators,572.74,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Counselors,412.34,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Psychologists,98.84,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary School Counselors,0.00,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary Teachers,3169.53,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Student Support Services Staff (w/o Psychology),1088.19,Category Set A,Reported
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Guidance Counselors,412.34,Derived - Major Staffing Category,Derived
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Staff,1190.70,Derived - Major Staffing Category,Derived
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Other Staff,2764.35,Derived - Major Staffing Category,Derived
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Staff,6128.45,Derived - Major Staffing Category,Derived
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Teachers,9639.10,Derived - Major Staffing Category,Derived
2023-2024,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,No Category Codes,20134.94,Education Unit Total,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,All Other Support Staff,106829.89,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Elementary School Counselors,0.00,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Elementary Teachers,41659.23,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Instructional Coordinators and Supervisors to the Staff,2087.06,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Kindergarten Teachers,6642.21,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,LEA Administrative Support Staff,15332.75,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,LEA Administrators,2755.42,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Librarians/media specialists,620.78,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Library/Media Support Staff,1338.57,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Missing,,Category Set A,Not reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Paraprofessionals/Instructional Aides,26738.87,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Pre-kindergarten Teachers,2433.63,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,School Administrative Support Staff,11402.73,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,School administrators,5776.46,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,School Counselors,4372.75,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,School Psychologists,2054.68,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Secondary School Counselors,0.00,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Secondary Teachers,47448.88,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Student Support Services Staff (w/o Psychology),28561.41,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Ungraded Teachers,2475.15,Category Set A,Reported
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Guidance Counselors,4372.75,Derived - Major Staffing Category,Derived
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,LEA Staff,20175.23,Derived - Major Staffing Category,Derived
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Other Staff,106829.89,Derived - Major Staffing Category,Derived
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,School Staff,76493.50,Derived - Major Staffing Category,Derived
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,Teachers,100659.10,Derived - Major Staffing Category,Derived
2023-2024,39,OHIO,OH,Ohio Department of Education and Workforce,01,No Category Codes,308530.58,Education Unit Total,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,All Other Support Staff,15038.24,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary School Counselors,821.75,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary Teachers,19653.09,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,514.80,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,2020.73,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,3344.66,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrators,978.01,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Librarians/media specialists,898.01,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,710.97,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,12145.81,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1709.88,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,3984.83,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School administrators,2609.25,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Psychologists,176.08,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary School Counselors,1113.67,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary Teachers,19367.41,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),6282.10,Category Set A,Reported
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Guidance Counselors,1935.42,Derived - Major Staffing Category,Derived
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Staff,4837.47,Derived - Major Staffing Category,Derived
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Other Staff,15038.24,Derived - Major Staffing Category,Derived
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Staff,26807.05,Derived - Major Staffing Category,Derived
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Teachers,42751.11,Derived - Major Staffing Category,Derived
2023-2024,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,No Category Codes,91369.29,Education Unit Total,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,All Other Support Staff,19720.33,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Elementary Teachers,18774.74,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Instructional Coordinators and Supervisors to the Staff,824.16,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Kindergarten Teachers,2361.49,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,LEA Administrative Support Staff,2996.02,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,LEA Administrators,564.81,Category Set A,Reported
