SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Student Support Services Staff (w/o Psychology),3401.04,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Paraprofessionals/Instructional Aides,11324.88,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Library/Media Support Staff,170.72,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Librarians/media specialists,926.54,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,LEA Administrators,110.23,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,LEA Administrative Support Staff,392.26,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Kindergarten Teachers,2219.39,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,School Administrative Support Staff,3333.96,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1759.57,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Elementary Teachers,22509.90,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,All Other Support Staff,13779.42,Category Set A,Reported
2020-2021,22,LOUISIANA,LA,Louisiana Department of Education,01,Other Staff,13779.42,Derived - Major Staffing Category,Derived
2020-2021,23,MAINE,ME,Maine Department of Education,01,No Category Codes,36593.97,Education Unit Total,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Other Staff,5370.20,Derived - Major Staffing Category,Derived
2020-2021,23,MAINE,ME,Maine Department of Education,01,Guidance Counselors,580.50,Derived - Major Staffing Category,Derived
2020-2021,23,MAINE,ME,Maine Department of Education,01,Ungraded Teachers,213.10,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Student Support Services Staff (w/o Psychology),3787.60,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,23,MAINE,ME,Maine Department of Education,01,School Psychologists,510.70,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,School Counselors,580.50,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Teachers,15142.94,Derived - Major Staffing Category,Derived
2020-2021,23,MAINE,ME,Maine Department of Education,01,School Administrative Support Staff,1289.60,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Pre-kindergarten Teachers,366.48,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Paraprofessionals/Instructional Aides,6415.90,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Secondary Teachers,4466.26,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,LEA Staff,2036.83,Derived - Major Staffing Category,Derived
2020-2021,23,MAINE,ME,Maine Department of Education,01,Library/Media Support Staff,287.00,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Librarians/media specialists,181.70,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,LEA Administrators,687.16,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,LEA Administrative Support Staff,719.69,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,School Staff,13463.50,Derived - Major Staffing Category,Derived
2020-2021,23,MAINE,ME,Maine Department of Education,01,Kindergarten Teachers,1096.22,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Instructional Coordinators and Supervisors to the Staff,629.98,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,School administrators,991.00,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Elementary Teachers,9000.88,Category Set A,Reported
2020-2021,23,MAINE,ME,Maine Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,23,MAINE,ME,Maine Department of Education,01,All Other Support Staff,5370.20,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,No Category Codes,122260.61,Education Unit Total,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,School Staff,29895.04,Derived - Major Staffing Category,Derived
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Staff,8349.46,Derived - Major Staffing Category,Derived
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Teachers,62276.32,Derived - Major Staffing Category,Derived
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Student Support Services Staff (w/o Psychology),6289.33,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Secondary Teachers,25263.93,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Secondary School Counselors,1364.90,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,School Psychologists,831.63,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,School administrators,3697.28,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,School Administrative Support Staff,5661.80,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Guidance Counselors,2661.97,Derived - Major Staffing Category,Derived
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Pre-kindergarten Teachers,1352.81,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Library/Media Support Staff,319.04,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Other Staff,19077.82,Derived - Major Staffing Category,Derived
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Librarians/media specialists,1132.73,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Administrators,4246.20,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,LEA Administrative Support Staff,1911.44,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Paraprofessionals/Instructional Aides,11963.23,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Kindergarten Teachers,3092.42,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2191.82,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Elementary Teachers,32567.16,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,Elementary School Counselors,1297.07,Category Set A,Reported
2020-2021,24,MARYLAND,MD,Maryland State Department of Education,01,All Other Support Staff,19077.82,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Staff,49831.36,Derived - Major Staffing Category,Derived
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Staff,6251.14,Derived - Major Staffing Category,Derived
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Guidance Counselors,2533.69,Derived - Major Staffing Category,Derived
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Ungraded Teachers,0.00,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Secondary Teachers,23370.60,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Secondary School Counselors,1533.57,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Psychologists,1326.04,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,No Category Codes,136349.74,Education Unit Total,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),10558.35,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School administrators,5554.82,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,25165.62,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1922.46,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,1440.77,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Librarians/media specialists,555.45,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Teachers,75146.72,Derived - Major Staffing Category,Derived
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Other Staff,2586.83,Derived - Major Staffing Category,Derived
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Administrators,2823.74,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,5230.31,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2911.63,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,4234.85,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,515.77,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Elementary Teachers,45618.81,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Elementary School Counselors,1000.12,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,All Other Support Staff,2586.83,Category Set A,Reported
2020-2021,25,MASSACHUSETTS,MA,DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,No Category Codes,187360.03,Education Unit Total,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Other Staff,38726.49,Derived - Major Staffing Category,Derived
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,LEA Staff,8434.83,Derived - Major Staffing Category,Derived
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Ungraded Teachers,16471.54,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Student Support Services Staff (w/o Psychology),15437.71,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Secondary Teachers,32627.35,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Secondary School Counselors,1655.37,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,School Psychologists,998.06,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,School Counselors,335.29,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,School administrators,4714.28,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Teachers,84317.37,Derived - Major Staffing Category,Derived
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,School Staff,53634.97,Derived - Major Staffing Category,Derived
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Guidance Counselors,2246.37,Derived - Major Staffing Category,Derived
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Library/Media Support Staff,844.19,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Librarians/media specialists,479.96,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Paraprofessionals/Instructional Aides,19657.68,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,LEA Administrators,5400.29,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,LEA Administrative Support Staff,1208.51,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Kindergarten Teachers,5056.12,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,School Administrative Support Staff,11503.09,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1826.03,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Elementary Teachers,28476.65,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Elementary School Counselors,255.71,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,Pre-kindergarten Teachers,1685.71,Category Set A,Reported
2020-2021,26,MICHIGAN,MI,Michigan Department of Education,01,All Other Support Staff,38726.49,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,No Category Codes,119323.15,Education Unit Total,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Other Staff,12973.20,Derived - Major Staffing Category,Derived
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,School Staff,42704.54,Derived - Major Staffing Category,Derived
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Guidance Counselors,1473.43,Derived - Major Staffing Category,Derived
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Ungraded Teachers,3342.28,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Secondary Teachers,20191.39,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Secondary School Counselors,1201.47,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,School Psychologists,774.15,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Teachers,54535.32,Derived - Major Staffing Category,Derived
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Student Support Services Staff (w/o Psychology),14495.93,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,School administrators,2665.76,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,School Administrative Support Staff,3739.06,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Pre-kindergarten Teachers,2372.42,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Paraprofessionals/Instructional Aides,19928.95,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Librarians/media specialists,433.52,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Administrators,2612.84,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Administrative Support Staff,2167.06,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Library/Media Support Staff,667.17,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Kindergarten Teachers,3454.35,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2856.76,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Elementary Teachers,25174.88,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,Elementary School Counselors,271.96,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,All Other Support Staff,12973.20,Category Set A,Reported
2020-2021,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Staff,7636.66,Derived - Major Staffing Category,Derived
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,No Category Codes,66058.28,Education Unit Total,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Staff,16929.84,Derived - Major Staffing Category,Derived
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Staff,3720.91,Derived - Major Staffing Category,Derived
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Ungraded Teachers,3422.93,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),3404.54,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Other Staff,12816.50,Derived - Major Staffing Category,Derived
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary Teachers,13379.73,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary School Counselors,620.11,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Psychologists,47.21,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Teachers,31479.63,Derived - Major Staffing Category,Derived
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School administrators,2094.35,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Guidance Counselors,1111.40,Derived - Major Staffing Category,Derived
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,586.11,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,8084.52,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,72.41,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Librarians/media specialists,725.03,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrators,980.22,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2035.49,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1666.01,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,2501.78,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,705.20,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary Teachers,12424.85,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary School Counselors,491.29,Category Set A,Reported
2020-2021,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,All Other Support Staff,12816.50,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,No Category Codes,127265.31,Education Unit Total,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Teachers,68923.84,Derived - Major Staffing Category,Derived
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Staff,25534.82,Derived - Major Staffing Category,Derived
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Staff,8154.89,Derived - Major Staffing Category,Derived
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Guidance Counselors,2716.14,Derived - Major Staffing Category,Derived
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary Teachers,33475.11,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary School Counselors,594.56,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Other Staff,21935.62,Derived - Major Staffing Category,Derived
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Psychologists,453.67,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Student Support Services Staff (w/o Psychology),5737.17,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Counselors,993.25,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School administrators,3537.35,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Administrative Support Staff,239.71,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Pre-kindergarten Teachers,2376.55,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Missing,,Category Set A,Not reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Librarians/media specialists,1302.60,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrators,915.74,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Library/Media Support Staff,60.46,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrative Support Staff,5690.53,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Kindergarten Teachers,4115.01,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Paraprofessionals/Instructional Aides,14203.86,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,1548.62,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary Teachers,28957.17,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary School Counselors,1128.33,Category Set A,Reported
2020-2021,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,All Other Support Staff,21935.62,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Teachers,10941.68,Derived - Major Staffing Category,Derived
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,School Staff,4675.92,Derived - Major Staffing Category,Derived
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Other Staff,5189.53,Derived - Major Staffing Category,Derived
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Guidance Counselors,502.82,Derived - Major Staffing Category,Derived
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Ungraded Teachers,29.21,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Student Support Services Staff (w/o Psychology),651.34,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary School Counselors,169.72,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,School Psychologists,131.44,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,School Counselors,0.00,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,No Category Codes,22026.81,Education Unit Total,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary Teachers,3229.97,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Staff,716.86,Derived - Major Staffing Category,Derived
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,School administrators,545.95,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,School Administrative Support Staff,0.00,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Paraprofessionals/Instructional Aides,2984.77,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Pre-kindergarten Teachers,334.27,Category Set A,Imputation
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Librarians/media specialists,362.42,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrators,488.92,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrative Support Staff,22.29,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Kindergarten Teachers,819.51,Category Set A,Imputation
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Missing,,Category Set A,Not reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,205.65,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary Teachers,6528.72,Category Set A,Imputation
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary School Counselors,333.10,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,All Other Support Staff,5189.53,Category Set A,Reported
2020-2021,30,MONTANA,MT,Montana Office of Public Instruction,01,Library/Media Support Staff,,Category Set A,Missing
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,No Category Codes,49010.48,Education Unit Total,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,School Staff,12700.62,Derived - Major Staffing Category,Derived
